service_id,date,exception_type
0000000092022091320230623,20221014,2
0000000092022091320230623,20221015,2
0000000092022091320230623,20221017,2
0000000092022091320230623,20221018,2
0000000092022091320230623,20221019,2
0000000092022091320230623,20221020,2
0000000092022091320230623,20221021,2
0000000092022091320230623,20221022,2
0000000092022091320230623,20221024,2
0000000092022091320230623,20221025,2
0000000092022091320230623,20221026,2
0000000092022091320230623,20221027,2
0000000092022091320230623,20221028,2
0000000092022091320230623,20221029,2
0000000092022091320230623,20221030,2
0000000092022091320230623,20221031,1
0000000092022091320230623,20221101,2
0000000092022091320230623,20221102,2
0000000092022091320230623,20221103,2
0000000092022091320230623,20221104,2
0000000092022091320230623,20221105,2
0000000092022091320230623,20221107,2
0000000092022091320230623,20221108,2
0000000092022091320230623,20221109,2
0000000092022091320230623,20221110,2
0000000092022091320230623,20221111,2
0000000092022091320230623,20221112,2
0000000092022091320230623,20221114,2
0000000092022091320230623,20221115,2
0000000092022091320230623,20221116,2
0000000092022091320230623,20221117,2
0000000092022091320230623,20221118,2
0000000092022091320230623,20221119,2
0000000092022091320230623,20221121,2
0000000092022091320230623,20221122,2
0000000092022091320230623,20221123,2
0000000092022091320230623,20221124,2
0000000092022091320230623,20221125,2
0000000092022091320230623,20221126,2
0000000092022091320230623,20221128,2
0000000092022091320230623,20221129,2
0000000092022091320230623,20221130,2
0000000092022091320230623,20221201,2
0000000092022091320230623,20221202,2
0000000092022091320230623,20221203,2
0000000092022091320230623,20221205,2
0000000092022091320230623,20221206,2
0000000092022091320230623,20221207,2
0000000092022091320230623,20221208,2
0000000092022091320230623,20221209,2
0000000092022091320230623,20221210,2
0000000092022091320230623,20221212,2
0000000092022091320230623,20221213,2
0000000092022091320230623,20221214,2
0000000092022091320230623,20221215,2
0000000092022091320230623,20221216,2
0000000092022091320230623,20221217,2
0000000092022091320230623,20221219,2
0000000092022091320230623,20221220,2
0000000092022091320230623,20221221,2
0000000092022091320230623,20221222,2
0000000092022091320230623,20221223,1
0000000092022091320230623,20221224,1
